elapsed_s,rpm,state,crank_deg
0.49321746826171875,0,STRIKE,0.0
0.562445878982544,0,STRIKE,0.0
0.6130836009979248,0,STRIKE,0.0
0.663250207901001,0,STRIKE,0.0
0.712348222732544,0,STRIKE,0.0
1.1547000408172607,1432,RETRACT,0.0
1.203862190246582,1432,RETRACT,-17.927768023508897
1.2529797554016113,1432,RETRACT,-19.920226456984032
1.303295612335205,1432,RETRACT,-21.910877965531256
1.3536937236785889,1432,RETRACT,-23.950094205028602
1.4028904438018799,1432,RETRACT,-25.99264407607744
1.4530854225158691,1432,RETRACT,-27.986503601074215
1.5034043788909912,659,RETRACT,-30.020820851595893
1.552879810333252,659,RETRACT,-30.95931685870548
1.62327241897583,659,RETRACT,-31.882080330038967
1.6729741096496582,659,RETRACT,-33.19496888934441
1.7231392860412598,659,RETRACT,-34.12195230879873
1.772465467453003,659,RETRACT,-35.057580174140206
1.8217613697052002,1318,RETRACT,-35.977559991602625
1.8719792366027832,1318,RETRACT,-37.81639015674591
1.9212467670440674,1318,RETRACT,-39.68961134271802
1.9706385135650635,1318,RETRACT,-41.527383185782526
2.0209243297576904,1318,RETRACT,-43.36978852299025
2.0701866149902344,1318,RETRACT,-45.24554434587371
2.1195359230041504,1318,RETRACT,-47.083120532755586
2.169802665710449,1318,RETRACT,-48.92394283357657
2.2190845012664795,1724,RETRACT,-50.79898717943228
2.2683537006378174,1724,RETRACT,-53.203568816185005
2.3187155723571777,1724,RETRACT,-55.60753390249217
2.3689401149749756,1724,RETRACT,-58.064813152799076
2.418241262435913,1724,RETRACT,-60.51539177939578
2.468719959259033,1724,RETRACT,-62.92091569135775
2.5179359912872314,1724,RETRACT,-65.38389512502923
2.5672402381896973,1723,RETRACT,-67.78526604625415
2.6176605224609375,1723,RETRACT,-70.18954578435647
2.70090651512146,1723,RETRACT,-72.64824813716817
2.7510838508605957,1723,RETRACT,-76.70766828869874
2.801292896270752,1723,RETRACT,-79.15452346261942
2.850673198699951,1723,RETRACT,-81.60292493172412
2.900923490524292,1716,RETRACT,-84.01091345301215
2.95113468170166,1716,RETRACT,-86.45137102199051
3.000516891479492,1716,RETRACT,-88.8899296274725
3.0508077144622803,1716,RETRACT,-91.2882278910223
3.10103702545166,1716,RETRACT,-93.73065389777129
