elapsed_s,rpm,state,crank_deg
0.4473898410797119,1206,STRIKE,0.0
0.5167057514190674,1206,STRIKE,15.270343821003753
0.5668749809265137,1206,STRIKE,17.63623970409609
0.6171283721923828,1206,STRIKE,19.348619632001192
0.6663968563079834,1206,STRIKE,21.06387217539661
0.7157578468322754,1206,STRIKE,22.74550779360645
0.7660319805145264,1206,STRIKE,24.43030084753936
0.8162357807159424,694,STRIKE,26.14626137265619
0.8654541969299316,694,STRIKE,27.13233978793306
0.9147837162017822,694,STRIKE,28.09906377432481
0.9648473262786865,694,STRIKE,29.06796999247569
1.015002965927124,694,STRIKE,30.051294862099414
1.065147876739502,694,STRIKE,31.03642733142061
1.1141836643218994,694,STRIKE,32.02134907020713
1.1632351875305176,1709,STRIKE,32.98448595460856
1.212339162826538,1709,STRIKE,35.35700632716125
1.2625131607055664,1709,STRIKE,37.73206369831877
1.3128411769866943,1709,STRIKE,40.15887584101479
1.362919569015503,1709,STRIKE,42.59313753415953
1.4119699001312256,1709,STRIKE,45.01532542030766
1.4610261917114258,1709,STRIKE,47.38778813380115
1.510157585144043,1722,STRIKE,49.760539142590645
1.5710077285766602,1722,STRIKE,52.15499931686329
1.6199467182159424,1722,STRIKE,55.12058272226801
1.6690526008605957,1722,STRIKE,57.50566593431076
1.7192432880401611,1722,STRIKE,59.898882818671886
1.7694237232208252,1722,STRIKE,62.344968573102406
1.8187477588653564,1722,STRIKE,64.79055468766194
1.8679847717285156,1707,STRIKE,67.19440344369636
1.918186902999878,1707,STRIKE,69.57310856513257
1.9686315059661865,1707,STRIKE,71.99843983155377
2.0178821086883545,1707,STRIKE,74.43548522580345
2.0680370330810547,1707,STRIKE,76.81484689127724
2.1182610988616943,1707,STRIKE,79.23789753104155
2.1676909923553467,1707,STRIKE,81.66428848257604
2.217987060546875,1705,STRIKE,84.05231192201937
2.2681939601898193,1705,STRIKE,86.47933445786529
2.3174617290496826,1705,STRIKE,88.90205419063567
2.3668274879455566,1705,STRIKE,91.27945643326021
2.417026996612549,1705,STRIKE,93.66158715733941
2.4672415256500244,1705,STRIKE,96.083950240657
2.516352891921997,1705,STRIKE,98.50703812770122
2.565575361251831,1700,STRIKE,100.87689320771197
2.626131772994995,1700,STRIKE,103.24514409056248
2.675292730331421,1700,STRIKE,106.1587072970732
2.72438383102417,1700,STRIKE,108.52399864061822
2.7745440006256104,1700,STRIKE,110.88592895696746
2.8246824741363525,1700,STRIKE,113.2992956076028
2.8747904300689697,1700,STRIKE,115.71161838972341
2.9241161346435547,1702,STRIKE,118.12247287327386
2.9732542037963867,1702,STRIKE,120.49848275589491
3.023388624191284,1702,STRIKE,122.86545427565302
3.0737500190734863,1702,STRIKE,125.28041984675063
3.1238558292388916,1702,STRIKE,127.70631873607633
3.173020601272583,1702,STRIKE,130.11990615781744
3.223236083984375,1702,STRIKE,132.48816395030826
3.273500442504883,1708,STRIKE,134.9070342779159
3.322723627090454,1708,STRIKE,137.3367944011148
3.372091770172119,1708,STRIKE,139.71622456919468
3.4225046634674072,1708,STRIKE,142.10266197627442
3.471822500228882,1708,STRIKE,144.53960221443532
3.5208888053894043,1708,STRIKE,146.92360783298057
3.5710361003875732,1708,STRIKE,149.29545450885337
3.6211936473846436,1714,STRIKE,151.7195558255573
3.6814467906951904,1714,STRIKE,154.15267003932084
3.730902671813965,1714,STRIKE,157.07551591576265
3.7814836502075195,1714,STRIKE,159.47459271493943
3.831029176712036,1714,STRIKE,161.92824734606828
3.8806936740875244,1714,STRIKE,164.33167279216474
3.931251287460327,1714,STRIKE,166.74086944787004
3.980907678604126,1724,STRIKE,169.1933906550677
4.031486749649048,1724,STRIKE,171.61624777766892
4.081026077270508,1724,STRIKE,174.08412471582304
4.130711317062378,1724,STRIKE,176.50127002203237
4.181300640106201,1724,STRIKE,178.9255347409338
4.230407953262329,1724,STRIKE,181.39391189926073
4.279494285583496,1724,STRIKE,183.7899781600484
4.329759359359741,1717,STRIKE,186.18502071443592
4.379899501800537,1717,STRIKE,188.6276187806759
4.430127382278442,1717,STRIKE,191.06414589117156
4.479345083236694,1717,STRIKE,193.50493657364035
4.529633283615112,1717,STRIKE,195.89663824945126
4.579757928848267,1717,STRIKE,198.34036013765154
4.628924608230591,1717,STRIKE,200.77613417157588
4.677973985671997,1727,STRIKE,203.16535648759807
4.735349893569946,1727,STRIKE,205.56276049254078
4.785661458969116,1727,STRIKE,208.36714331159055
4.834839820861816,1727,STRIKE,210.82623972982734
4.883898019790649,1727,STRIKE,213.22994815403564
4.932915687561035,1727,STRIKE,215.62778332998172
4.981966018676758,1727,STRIKE,218.02363744996634
5.0320775508880615,1725,STRIKE,220.4210880679905
5.476280927658081,1420,RETRACT,222.86757089057065
5.52541971206665,1420,RETRACT,205.01562386188874
5.574739217758179,1420,RETRACT,203.04080101678963
5.624990224838257,1420,RETRACT,201.0587152220169
5.675140857696533,1420,RETRACT,199.0391936167232
5.724248170852661,1420,RETRACT,197.02370591883397
5.7837889194488525,1420,RETRACT,195.05014786180467
5.833949089050293,951,RETRACT,192.6572838144483
5.883113622665405,951,RETRACT,191.30721811753406
5.9321980476379395,951,RETRACT,189.98395005711976
5.981249809265137,951,RETRACT,188.66283812837787
6.031408071517944,951,RETRACT,187.3426053366572
6.081515789031982,951,RETRACT,185.99259097621135
6.131605863571167,951,RETRACT,184.64393703217786
6.181715250015259,1615,RETRACT,183.29575795047697
6.230768918991089,1615,RETRACT,181.00538080593333
6.279816627502441,1615,RETRACT,178.76325791736826
6.328819036483765,1615,RETRACT,176.52140746701446
6.377891540527344,1615,RETRACT,174.28162754706625
6.426914691925049,1615,RETRACT,172.0386437537536
6.477044105529785,1615,RETRACT,169.7979157488302
6.527199983596802,1725,RETRACT,167.50662321189674
6.577292203903198,1725,RETRACT,165.0579753911721
6.627391338348389,1725,RETRACT,162.61243539036454
6.677443981170654,1725,RETRACT,160.16655783608283
6.726444721221924,1725,RETRACT,157.72295003792033
6.775500297546387,1725,RETRACT,155.33069692692675
6.832921743392944,1725,RETRACT,152.93576666769
6.8832526206970215,1727,RETRACT,150.1324083445208
6.932955026626587,1727,RETRACT,147.67236801138472
6.982480525970459,1727,RETRACT,145.24304569892172
7.032007694244385,1727,RETRACT,142.822370113067
7.081711769104004,1727,RETRACT,140.40161295431975
7.132311582565308,1727,RETRACT,137.97220906896422
7.181985378265381,1727,RETRACT,135.4990238468603
7.231677055358887,1721,RETRACT,133.07109992684067
7.28226113319397,1721,RETRACT,130.6507402208617
7.331920385360718,1721,RETRACT,128.186913863668
7.382038354873657,1721,RETRACT,125.76813349633856
7.431068658828735,1721,RETRACT,123.3270101322319
7.480069398880005,1721,RETRACT,120.93886428958974
7.529077529907227,1721,RETRACT,118.55215843218687
7.578127145767212,1719,RETRACT,116.16509257847417
7.628231525421143,1719,RETRACT,113.77878249366337
7.678281784057617,1719,RETRACT,111.34115715521695
7.728332042694092,1719,RETRACT,108.90616485532733
7.778385162353516,1719,RETRACT,106.47117255543772
7.828446865081787,1719,RETRACT,104.03604106408254
7.8858802318573,1719,RETRACT,101.6004919983307
7.936088800430298,1724,RETRACT,98.80630452228051
7.986292600631714,1724,RETRACT,96.35650530851122
8.03667140007019,1724,RETRACT,93.90693875528741
8.08583950996399,1724,RETRACT,91.44883356004401
8.135916709899902,1724,RETRACT,89.0498008773013
8.186134099960327,1724,RETRACT,86.60641146156033
8.236449480056763,1724,RETRACT,84.15618182578186
8.28580379486084,1718,RETRACT,81.7011710157935
8.335973978042603,1718,RETRACT,79.30143386013111
8.386237621307373,1718,RETRACT,76.86202702882163
8.435647964477539,1718,RETRACT,74.41807592140061
8.485975980758667,1718,RETRACT,72.01561451857953
8.53623914718628,1718,RETRACT,69.56853342506129
8.585454940795898,1718,RETRACT,67.12460550272247
8.635868072509766,1729,RETRACT,64.73160361343967
8.686078310012817,1729,RETRACT,62.264689328535624
8.735294580459595,1729,RETRACT,59.80770346128723
8.784666538238525,1729,RETRACT,57.39935634046238
8.83500051498413,1729,RETRACT,54.983390821600935
8.884143114089966,1729,RETRACT,52.520349902926824
8.941996574401855,1721,RETRACT,50.115607812719595
8.991360425949097,1721,RETRACT,47.297707665641425
9.041820764541626,1721,RETRACT,44.893315537920614
9.483999729156494,1734,STRIKE,42.43551621572034
9.534298658370972,1734,STRIKE,64.1356574791783
9.58469271659851,1734,STRIKE,66.60410115628879
9.63378357887268,1734,STRIKE,69.07721333458746
9.682974576950073,1734,STRIKE,71.48637055675945
9.733145952224731,1734,STRIKE,73.90044199070847
9.783324718475342,1734,STRIKE,76.36262589805538
9.833471059799194,537,STRIKE,78.82517252103345
9.882572650909424,537,STRIKE,79.58730229341766
9.931621313095093,537,STRIKE,80.33355383378162
9.9928457736969,537,STRIKE,81.07900095435815
10.042989730834961,537,STRIKE,82.00949723765542
10.093083381652832,537,STRIKE,82.77159077491407
10.143198013305664,537,STRIKE,83.53291975102341
10.192246675491333,1710,STRIKE,84.29456759623768
10.241301774978638,1710,STRIKE,86.6683377567328
10.290398359298706,1710,STRIKE,89.04241945833537
10.340744733810425,1710,STRIKE,91.41850886929717
10.390874147415161,1710,STRIKE,93.85508340934544
10.44112777709961,1710,STRIKE,96.28115786021617
10.490394830703735,1710,STRIKE,98.71324390060504
10.540557622909546,1701,STRIKE,101.0975833816349
10.590915203094482,1701,STRIKE,103.51249591584482
10.640078067779541,1701,STRIKE,105.93678583738945
10.689349889755249,1701,STRIKE,108.30356035142582
10.739750146865845,1701,STRIKE,110.67558023389788
10.788970232009888,1701,STRIKE,113.10192468706174
10.838083982467651,1701,STRIKE,115.47145388036411
10.888397932052612,1724,STRIKE,117.83586396136381
10.938801765441895,1724,STRIKE,120.29080497318851
10.9879732131958,1724,STRIKE,122.75013163629576
11.045479536056519,1724,STRIKE,125.14932718142032
11.095683336257935,1724,STRIKE,127.9552017270395
11.144988536834717,1724,STRIKE,130.4047682802633
11.195140600204468,1724,STRIKE,132.81048995368894
11.245351314544678,1714,STRIKE,135.25753213999414
11.294740438461304,1714,STRIKE,137.69322547147866
11.34397578239441,1714,STRIKE,140.08906391656632
11.394235849380493,1714,STRIKE,142.47744258169865
11.444451332092285,1714,STRIKE,144.91552998209906
11.493826866149902,1714,STRIKE,147.35145462458996
11.544025182723999,1714,STRIKE,149.74663383330946
11.594318866729736,1712,STRIKE,152.18172575617743
11.643404722213745,1712,STRIKE,154.61859708687052
11.692464351654053,1712,STRIKE,156.99694570730324
11.741677284240723,1712,STRIKE,159.374023601694
11.791972637176514,1712,STRIKE,161.75852946740284
11.842300176620483,1712,STRIKE,164.1954816624804
11.891667604446411,1712,STRIKE,166.63399338497314
11.942024946212769,1711,STRIKE,169.0259849822747
11.991249084472656,1711,STRIKE,171.46451550384748
12.040400743484497,1711,STRIKE,173.8481711801494
12.10099196434021,1711,STRIKE,176.22831708305296
12.150074481964111,1711,STRIKE,179.1624183722263
12.199241161346436,1711,STRIKE,181.5392161360328
12.249407291412354,1711,STRIKE,183.92008939329193
12.299552917480469,1714,STRIKE,186.3493605784651
12.349856853485107,1714,STRIKE,188.78189651471274
12.398956298828125,1714,STRIKE,191.22211197637174
12.448085308074951,1714,STRIKE,193.60389827782265
12.49712586402893,1714,STRIKE,195.98711870751302
12.547182083129883,1714,STRIKE,198.3660483180353
12.59729266166687,1714,STRIKE,200.79424717291357
12.64738917350769,1721,STRIKE,203.22508297326442
12.697440147399902,1721,STRIKE,205.6651611867942
12.747491121292114,1721,STRIKE,208.1030213585441
12.797555446624756,1721,STRIKE,210.54088153029403
12.847805500030518,1721,STRIKE,212.97939201795845
12.896981716156006,1721,STRIKE,215.42694886450514
12.947183847427368,1721,STRIKE,217.82220173107018
12.997620105743408,1720,STRIKE,220.26742440799512
13.046886682510376,1720,STRIKE,222.72262339771933
13.097031831741333,1720,STRIKE,225.12088317241324
13.156778812408447,1720,STRIKE,227.56191119158058
13.207087755203247,1720,STRIKE,230.4703491183948
13.256789922714233,1720,STRIKE,232.91935048463222
13.307143449783325,1717,STRIKE,235.3388144879972
13.35734248161316,1717,STRIKE,237.78571088359053
13.406734228134155,1717,STRIKE,240.22509968505727
13.45703387260437,1717,STRIKE,242.625258990054
13.507192850112915,1717,STRIKE,245.06953699633775
13.556348085403442,1717,STRIKE,247.50697938451242
13.60571837425232,1717,STRIKE,249.89564558245115
13.655966758728027,1693,STRIKE,252.29476216604138
13.706131935119629,1693,STRIKE,254.70241824860855
13.7553071975708,1693,STRIKE,257.10608740797596
13.804405927658081,1693,STRIKE,259.46232474749957
13.854721069335938,1693,STRIKE,261.81489503158724
13.904825448989868,1693,STRIKE,264.2257497917932
13.954078435897827,1693,STRIKE,266.62650586973956
14.003801822662354,1686,STRIKE,268.9864673839426
14.053298473358154,1686,STRIKE,271.3591172920084
14.341949462890625,1608,RETRACT,273.72094803936085
14.391462087631226,1608,RETRACT,260.58460489309067
14.441023349761963,1608,RETRACT,258.33131336715996
14.490660667419434,1608,RETRACT,256.0758083811347
14.54012942314148,1608,RETRACT,253.81684215113813
14.590765476226807,1608,RETRACT,251.5655470794103
14.63984227180481,1608,RETRACT,249.2611289654139
14.689978837966919,936,RETRACT,247.02767177797722
14.740081787109375,936,RETRACT,245.69952576115455
14.790196657180786,936,RETRACT,244.372270278211
14.840309858322144,936,RETRACT,243.04469900311173
14.890421867370605,936,RETRACT,241.71717193891425
14.940525770187378,936,RETRACT,240.38967645393234
14.989579916000366,936,RETRACT,239.06239570761633
15.039685249328613,1720,RETRACT,237.76292361853265
15.088722705841064,1720,RETRACT,235.3238338074595
15.138843297958374,1720,RETRACT,232.9367274338345
15.188982963562012,1720,RETRACT,230.49689483642584
15.239088535308838,1720,RETRACT,228.0561337560978
15.28918194770813,1720,RETRACT,225.61703233898817
15.355621814727783,1720,RETRACT,223.17852282973962
15.405685186386108,1620,RETRACT,219.94428024651876
15.455914735794067,1620,RETRACT,217.64892188558045
15.50608515739441,1620,RETRACT,215.3459444315929
15.55515432357788,1620,RETRACT,213.04567793180365
15.604352235794067,1620,RETRACT,210.7959029539577
15.654754161834717,1620,RETRACT,208.54022509197029
15.705046653747559,1620,RETRACT,206.22934433199333
15.754244565963745,1668,RETRACT,203.92348102353662
15.804511547088623,1668,RETRACT,201.60096826193475
15.854660511016846,1668,RETRACT,199.22798737939806
15.904896020889282,1668,RETRACT,196.8605777992393
15.954074382781982,1668,RETRACT,194.48908259733673
16.004401445388794,1668,RETRACT,192.16749275855304
16.054559469223022,1668,RETRACT,189.79167557662393
16.1040678024292,1702,RETRACT,187.42383830052506
16.15461039543152,1702,RETRACT,185.03903123117848
16.20472025871277,1702,RETRACT,182.60440406259505
16.2537682056427,1702,RETRACT,180.19062140302842
16.302823543548584,1702,RETRACT,177.8279910537432
16.353119134902954,1702,RETRACT,175.46500468254092
16.416096925735474,1720,RETRACT,173.04227553673513
16.465649604797363,1720,RETRACT,169.97656420941627
16.515881299972534,1720,RETRACT,167.56437719093182
16.56610894203186,1720,RETRACT,165.11913618051784
16.616453886032104,1720,RETRACT,162.67409247272423
16.665796995162964,1720,RETRACT,160.2233385949765
16.7160542011261,1720,RETRACT,157.82135328256862
16.7662353515625,1726,RETRACT,155.37487042625
16.815560579299927,1726,RETRACT,152.92356856813976
16.865934133529663,1726,RETRACT,150.51407772640016
16.916088581085205,1726,RETRACT,148.05337712449852
16.96523880958557,1726,RETRACT,145.60337967692686
17.0145263671875,1726,RETRACT,143.20243738282406
17.064733743667603,1726,RETRACT,140.79478669166568
17.114895582199097,1719,RETRACT,138.3422037160622
17.164080142974854,1719,RETRACT,135.90178294901582
17.21320128440857,1719,RETRACT,133.5089076667462
17.26330327987671,1719,RETRACT,131.11911779529646
17.313671827316284,1719,RETRACT,128.681608449738
17.362927675247192,1719,RETRACT,126.23113109930509
17.4120831489563,1719,RETRACT,123.83478762968534
17.47529172897339,1726,RETRACT,121.4433274606489
17.52500009536743,1726,RETRACT,118.35564795754993
17.57513737678528,1726,RETRACT,115.9274411538862
17.62524390220642,1726,RETRACT,113.47828225594648
17.675336837768555,1726,RETRACT,111.03062575943066
17.725437879562378,1726,RETRACT,108.5836331147068
17.774439096450806,1726,RETRACT,106.1362444882123
17.823439359664917,1722,RETRACT,103.7425812707757
17.872437715530396,1722,RETRACT,101.35451183903892
17.92144274711609,1722,RETRACT,98.9665353635572
17.970441818237305,1722,RETRACT,96.57823354118275
18.019437789916992,1722,RETRACT,94.19022220710539
18.46031880378723,1727,STRIKE,91.80236192694251
18.51056742668152,1727,STRIKE,113.35146129356241
18.57106328010559,1727,STRIKE,115.80748124842374
18.620270252227783,1727,STRIKE,118.76435876342485
18.67047119140625,1727,STRIKE,121.16946558007653
18.7205810546875,1727,STRIKE,123.62315488086556
18.77082371711731,1727,STRIKE,126.07239263237646
18.820942878723145,721,STRIKE,128.52812125547877
18.869983196258545,721,STRIKE,129.55083584560538
18.919172525405884,721,STRIKE,130.55153591003057
18.969316482543945,721,STRIKE,131.55527665480128
19.019407749176025,721,STRIKE,132.57849721413737
19.069526195526123,721,STRIKE,133.6006425889033
19.11963725090027,721,STRIKE,134.62334258376424
19.16873264312744,1372,STRIKE,135.64589176088006
19.217819452285767,1372,STRIKE,137.55227510434273
19.267982006072998,1372,STRIKE,139.4583251656226
19.318137168884277,1372,STRIKE,141.4061465938136
19.368305921554565,1372,STRIKE,143.35368102901384
19.418495655059814,1372,STRIKE,145.30174316100351
19.467634916305542,1372,STRIKE,147.25061998277337
